date,ward_id,supply_hours,pressure,demand,supply,complaints,pipe_breaks,tanker,scarcity
21/06/2024,W11,8,59.2,33.08,22.05,3.2,0,110,1
22/06/2024,W11,10.9,52,33.08,30.05,0.88,0,30,0
23/06/2024,W11,11.6,50.7,33.08,31.98,0.32,1,10,0
24/06/2024,W11,12.2,44.9,33.08,33.63,0,0,0,0
25/06/2024,W11,10.5,51.3,33.08,28.94,1.2,0,41,0
26/06/2024,W11,13.3,47,33.08,36.66,0,0,0,0
27/06/2024,W11,11.3,55.9,33.08,31.15,0.56,0,19,0
28/06/2024,W11,8.8,42,33.08,24.26,2.56,0,88,0
01/01/2024,W12,5.6,38.3,9.18,4.28,5.12,2,48,1
02/01/2024,W12,5.8,41.6,9.18,4.44,4.96,1,47,1
03/01/2024,W12,10.9,35.8,9.18,8.34,0.88,0,8,0
04/01/2024,W12,8.5,36,9.18,6.5,2.8,2,26,0
05/01/2024,W12,5.7,42.2,9.18,4.36,5.04,2,48,1
06/01/2024,W12,8.8,27.1,9.18,6.73,2.56,3,24,0
07/01/2024,W12,11.9,34,9.18,9.1,0.08,1,0,0
08/01/2024,W12,8,38.5,9.18,6.12,3.2,1,30,1
09/01/2024,W12,6.8,32.2,9.18,5.2,4.16,0,39,1
10/01/2024,W12,9.5,33.3,9.18,7.27,2,1,19,0
11/01/2024,W12,7.3,40.2,9.18,5.58,3.76,0,36,1
12/01/2024,W12,8.7,39.8,9.18,6.66,2.64,1,25,0
13/01/2024,W12,10.2,33.4,9.18,7.8,1.44,0,13,0
14/01/2024,W12,8.4,35.4,9.18,6.43,2.88,2,27,0
15/01/2024,W12,9.4,40.4,9.18,7.19,2.08,0,19,0
16/01/2024,W12,8.8,39.9,9.18,6.73,2.56,1,24,0
17/01/2024,W12,7.4,30.2,9.18,5.66,3.68,1,35,1
18/01/2024,W12,8.2,26.4,9.18,6.27,3.04,2,29,1
19/01/2024,W12,9.4,37.3,9.18,7.19,2.08,1,19,0
20/01/2024,W12,8.6,29.6,9.18,6.58,2.72,2,25,0
21/01/2024,W12,5.7,31.9,9.18,4.36,5.04,2,48,1
22/01/2024,W12,6.2,32.2,9.18,4.74,4.64,1,44,1
23/01/2024,W12,5.6,39.7,9.18,4.28,5.12,4,48,1
24/01/2024,W12,9.9,27.4,9.18,7.57,1.68,2,16,0
25/01/2024,W12,9.2,36,9.18,7.04,2.24,1,21,0
26/01/2024,W12,5.2,32.8,9.18,3.98,5.44,0,51,1
27/01/2024,W12,11.5,38.5,9.18,8.8,0.4,0,3,0
28/01/2024,W12,9.8,42.5,9.18,7.5,1.76,1,16,0
29/01/2024,W12,10.6,32.3,9.18,8.11,1.12,1,10,0
30/01/2024,W12,7.1,40.9,9.18,5.43,3.92,1,37,1
31/01/2024,W12,6.6,30.1,9.18,5.05,4.32,3,41,1
01/02/2024,W12,6,39.2,9.18,4.59,4.8,1,45,1
02/02/2024,W12,9,43,9.18,6.89,2.4,2,22,0
03/02/2024,W12,10.3,31.4,9.18,7.88,1.36,0,12,0
04/02/2024,W12,9.3,36.1,9.18,7.11,2.16,1,20,0
05/02/2024,W12,5.4,27.8,9.18,4.13,5.28,4,50,1
06/02/2024,W12,9.9,35.5,9.18,7.57,1.68,0,16,0
07/02/2024,W12,8.3,32.3,9.18,6.35,2.96,0,28,1
08/02/2024,W12,8.6,35.5,9.18,6.58,2.72,1,25,0
09/02/2024,W12,7.2,26.9,9.18,5.51,3.84,3,36,1
10/02/2024,W12,8.1,33.2,9.18,6.2,3.12,3,29,1
11/02/2024,W12,6,31.2,9.18,4.59,4.8,1,45,1
12/02/2024,W12,8.4,32.6,9.18,6.43,2.88,1,27,0
13/02/2024,W12,8.9,33.2,9.18,6.81,2.48,0,23,0
14/02/2024,W12,9,37.8,9.18,6.89,2.4,2,22,0
15/02/2024,W12,8.3,32.5,9.18,6.35,2.96,2,28,1
16/02/2024,W12,6,33.5,9.18,4.59,4.8,0,45,1
17/02/2024,W12,6.9,43.3,9.18,5.28,4.08,2,38,1
18/02/2024,W12,7.9,30.6,9.18,6.04,3.28,0,31,1
19/02/2024,W12,6.8,32.9,9.18,5.2,4.16,2,39,1
20/02/2024,W12,9.1,34.8,9.18,6.96,2.32,1,22,0
21/02/2024,W12,8.7,35.2,9.18,6.66,2.64,1,25,0
22/02/2024,W12,10.7,35.5,9.18,8.19,1.04,0,9,0
23/02/2024,W12,8.4,38.3,9.18,6.43,2.88,3,27,0
24/02/2024,W12,10.7,30.1,9.18,8.19,1.04,1,9,0
25/02/2024,W12,6.8,27.9,9.18,5.2,4.16,3,39,1
26/02/2024,W12,10.2,24.7,9.18,7.8,1.44,1,13,0
27/02/2024,W12,8.1,37.8,9.18,6.2,3.12,1,29,1
28/02/2024,W12,7.1,40,9.18,5.43,3.92,1,37,1
29/02/2024,W12,8.8,33.3,9.18,6.73,2.56,0,24,0
01/03/2024,W12,5.8,45.3,9.18,4.44,4.96,0,47,1
02/03/2024,W12,5.7,34.9,9.18,4.36,5.04,1,48,1
03/03/2024,W12,6.1,44,9.18,4.67,4.72,3,45,1
04/03/2024,W12,7.5,37.3,9.18,5.74,3.6,3,34,1
05/03/2024,W12,8.1,39.5,9.18,6.2,3.12,0,29,1
06/03/2024,W12,7.1,34.5,9.18,5.43,3.92,2,37,1
07/03/2024,W12,10.7,38,9.18,8.19,1.04,3,9,0
08/03/2024,W12,7.9,38.1,9.18,6.04,3.28,2,31,1
09/03/2024,W12,7.4,38.3,9.18,5.66,3.68,3,35,1
10/03/2024,W12,4.8,30.3,9.18,3.67,5.76,2,55,1
11/03/2024,W12,8.1,36.8,9.18,6.2,3.12,1,29,1
12/03/2024,W12,8.1,33.9,9.18,6.2,3.12,4,29,1
13/03/2024,W12,6.9,34.1,9.18,5.28,4.08,2,38,1
14/03/2024,W12,7.2,33.7,9.18,5.51,3.84,3,36,1
15/03/2024,W12,6.5,31,9.18,4.97,4.4,2,42,1
16/03/2024,W12,5.9,30,9.18,4.51,4.88,3,46,1
17/03/2024,W12,6.4,34.2,9.18,4.9,4.48,1,42,1
18/03/2024,W12,6.4,39.3,9.18,4.9,4.48,2,42,1
19/03/2024,W12,6,28,9.18,4.59,4.8,0,45,1
20/03/2024,W12,7.8,48,9.18,5.97,3.36,1,32,1
21/03/2024,W12,7.2,44.4,9.18,5.51,3.84,1,36,1
22/03/2024,W12,7.9,39.4,9.18,6.04,3.28,3,31,1
23/03/2024,W12,7.9,42.2,9.18,6.04,3.28,4,31,1
24/03/2024,W12,6.3,27.2,9.18,4.82,4.56,1,43,1
25/03/2024,W12,6.5,37.4,9.18,4.97,4.4,0,42,1
26/03/2024,W12,9.9,34.3,9.18,7.57,1.68,3,16,0
27/03/2024,W12,8.4,39,9.18,6.43,2.88,2,27,0
28/03/2024,W12,8.2,47.6,9.18,6.27,3.04,2,29,1
29/03/2024,W12,8.5,26.6,9.18,6.5,2.8,0,26,0
30/03/2024,W12,7.2,41.8,9.18,5.51,3.84,2,36,1
31/03/2024,W12,7.2,30.3,9.18,5.51,3.84,0,36,1
01/04/2024,W12,6.1,35.6,9.18,4.67,4.72,1,45,1
02/04/2024,W12,6.2,34.6,9.18,4.74,4.64,2,44,1
03/04/2024,W12,6.8,29.1,9.18,5.2,4.16,1,39,1
04/04/2024,W12,9.3,36,9.18,7.11,2.16,2,20,0
05/04/2024,W12,8.5,34.7,9.18,6.5,2.8,1,26,0
06/04/2024,W12,8.1,23.9,9.18,6.2,3.12,4,29,1
07/04/2024,W12,8.8,30.6,9.18,6.73,2.56,2,24,0
08/04/2024,W12,3.2,46.5,9.18,2.45,7.04,1,67,1
09/04/2024,W12,6.4,30.2,9.18,4.9,4.48,1,42,1
10/04/2024,W12,8,31,9.18,6.12,3.2,1,30,1
11/04/2024,W12,8.6,36.4,9.18,6.58,2.72,0,25,0
12/04/2024,W12,7.1,43.5,9.18,5.43,3.92,3,37,1
13/04/2024,W12,9.8,37.9,9.18,7.5,1.76,1,16,0
14/04/2024,W12,6,36,9.18,4.59,4.8,2,45,1
15/04/2024,W12,8.8,25.7,9.18,6.73,2.56,3,24,0
16/04/2024,W12,7.1,29.5,9.18,5.43,3.92,4,37,1
17/04/2024,W12,9,39.1,9.18,6.89,2.4,1,22,0
18/04/2024,W12,8.1,30.6,9.18,6.2,3.12,0,29,1
19/04/2024,W12,7.3,40.7,9.18,5.58,3.76,3,36,1
20/04/2024,W12,7.2,38.6,9.18,5.51,3.84,3,36,1
21/04/2024,W12,7.7,34.2,9.18,5.89,3.44,2,32,1
22/04/2024,W12,10.1,37.2,9.18,7.73,1.52,0,14,0
23/04/2024,W12,8.1,44.2,9.18,6.2,3.12,0,29,1
24/04/2024,W12,8.6,29.3,9.18,6.58,2.72,0,25,0
25/04/2024,W12,10.6,26.9,9.18,8.11,1.12,1,10,0
26/04/2024,W12,9,39,9.18,6.89,2.4,1,22,0
27/04/2024,W12,5.6,30.8,9.18,4.28,5.12,2,48,1
28/04/2024,W12,8.1,41,9.18,6.2,3.12,3,29,1
29/04/2024,W12,6.2,44.3,9.18,4.74,4.64,4,44,1
30/04/2024,W12,10.3,37,9.18,7.88,1.36,1,12,0
01/05/2024,W12,7.2,29.3,9.18,5.51,3.84,1,36,1
02/05/2024,W12,7.6,28.9,9.18,5.81,3.52,0,33,1
03/05/2024,W12,4.2,32.4,9.18,3.21,6.24,1,59,1
04/05/2024,W12,7.9,35.8,9.18,6.04,3.28,2,31,1
05/05/2024,W12,7.6,29.4,9.18,5.81,3.52,0,33,1
06/05/2024,W12,9,44.9,9.18,6.89,2.4,1,22,0
07/05/2024,W12,10.5,42.2,9.18,8.03,1.2,2,11,0
08/05/2024,W12,7.9,29.2,9.18,6.04,3.28,0,31,1
09/05/2024,W12,10.7,34.3,9.18,8.19,1.04,2,9,0
10/05/2024,W12,7.9,32.8,9.18,6.04,3.28,2,31,1
11/05/2024,W12,6.1,35.1,9.18,4.67,4.72,2,45,1
12/05/2024,W12,9.3,35.2,9.18,7.11,2.16,2,20,0
13/05/2024,W12,9.1,30.1,9.18,6.96,2.32,0,22,0
14/05/2024,W12,6.8,33.6,9.18,5.2,4.16,2,39,1
15/05/2024,W12,7.4,45.8,9.18,5.66,3.68,1,35,1
16/05/2024,W12,6.9,40.5,9.18,5.28,4.08,0,38,1
17/05/2024,W12,6.7,28.7,9.18,5.13,4.24,2,40,1
18/05/2024,W12,7.5,33.7,9.18,5.74,3.6,0,34,1
19/05/2024,W12,5.1,34.6,9.18,3.9,5.52,0,52,1
20/05/2024,W12,8.1,39.4,9.18,6.2,3.12,3,29,1
21/05/2024,W12,7.4,42.9,9.18,5.66,3.68,0,35,1
22/05/2024,W12,9,31.7,9.18,6.89,2.4,3,22,0
23/05/2024,W12,8.1,41,9.18,6.2,3.12,2,29,1
24/05/2024,W12,7.3,30.4,9.18,5.58,3.76,1,36,1
25/05/2024,W12,7.4,35.4,9.18,5.66,3.68,2,35,1
26/05/2024,W12,8.9,27,9.18,6.81,2.48,0,23,0
27/05/2024,W12,4.8,39,9.18,3.67,5.76,2,55,1
28/05/2024,W12,9.7,31.1,9.18,7.42,1.84,2,17,0
29/05/2024,W12,5.8,34.2,9.18,4.44,4.96,1,47,1
30/05/2024,W12,8.9,33.5,9.18,6.81,2.48,1,23,0
31/05/2024,W12,7.1,33.3,9.18,5.43,3.92,3,37,1
01/06/2024,W12,8.6,34.9,9.18,6.58,2.72,3,25,0
02/06/2024,W12,8.4,34.9,9.18,6.43,2.88,5,27,0
03/06/2024,W12,8.4,33.8,9.18,6.43,2.88,3,27,0
04/06/2024,W12,9,32.8,9.18,6.89,2.4,3,22,0
05/06/2024,W12,7,43.6,9.18,5.35,4,0,38,1
06/06/2024,W12,8.4,27.8,9.18,6.43,2.88,1,27,0
07/06/2024,W12,6.3,36.2,9.18,4.82,4.56,0,43,1
08/06/2024,W12,9.8,31.5,9.18,7.5,1.76,1,16,0
09/06/2024,W12,6.2,40.2,9.18,4.74,4.64,0,44,1
10/06/2024,W12,6.8,35.7,9.18,5.2,4.16,3,39,1
11/06/2024,W12,7.3,32.5,9.18,5.58,3.76,3,36,1
12/06/2024,W12,8.1,35.7,9.18,6.2,3.12,2,29,1
13/06/2024,W12,11.7,26.7,9.18,8.95,0.24,0,2,0
14/06/2024,W12,8.9,34.4,9.18,6.81,2.48,3,23,0
15/06/2024,W12,7.8,31.8,9.18,5.97,3.36,1,32,1
16/06/2024,W12,6.9,43.7,9.18,5.28,4.08,0,38,1
17/06/2024,W12,6.8,35.2,9.18,5.2,4.16,6,39,1
18/06/2024,W12,5.6,33.7,9.18,4.28,5.12,2,48,1
19/06/2024,W12,5.3,35.5,9.18,4.05,5.36,3,51,1
20/06/2024,W12,6.8,34.5,9.18,5.2,4.16,1,39,1
21/06/2024,W12,7.8,45.5,9.18,5.97,3.36,5,32,1
22/06/2024,W12,6.4,35.8,9.18,4.9,4.48,1,42,1
23/06/2024,W12,5.6,36.7,9.18,4.28,5.12,3,48,1
24/06/2024,W12,8.1,42.2,9.18,6.2,3.12,2,29,1
25/06/2024,W12,7.1,36.7,9.18,5.43,3.92,0,37,1
26/06/2024,W12,10.3,30.6,9.18,7.88,1.36,3,12,0
27/06/2024,W12,9,27.1,9.18,6.89,2.4,2,22,0
28/06/2024,W12,6.8,31.3,9.18,5.2,4.16,2,39,1
