date,ward_id,population,pipe_age_years,supply_hours,pressure,demand,supply,complaints,pipe_breaks,tanker,scarcity,supply_hours_7day_avg,complaints_7day_avg,pipe_breaks_7day_avg,demand_supply_gap,supply_ratio
22/05/2024,W04,163000,42,7.8,30.3,22.35,14.53,3.4,5,80,1,7.985714286,3.844285714,1.714285714,7.82,0.650111857
23/05/2024,W04,163000,42,9.4,29.6,23.24,18.2,2.88,2,51,0,8.342857143,3.607142857,2,5.04,0.78313253
24/05/2024,W04,163000,42,6.7,35.8,21.97,12.27,4.59,2,99,1,7.971428571,3.805714286,2.285714286,9.7,0.558488848
25/05/2024,W04,163000,42,8.4,32.4,20.65,14.46,3.84,1,63,0,8.242857143,3.72,2.142857143,6.19,0.700242131
26/05/2024,W04,163000,42,9.8,40.9,21.85,17.84,2.44,1,41,0,8.357142857,3.708571429,2,4.01,0.816475973
27/05/2024,W04,163000,42,8.5,35.1,22.78,16.14,4.24,6,68,0,8.685714286,3.63,2.571428571,6.64,0.708516242
28/05/2024,W04,163000,42,6.9,29.3,22.33,12.84,4.15,3,95,1,8.214285714,3.648571429,2.857142857,9.49,0.575011196
29/05/2024,W04,163000,42,8.9,44.7,20.75,15.39,2.98,2,55,0,8.371428571,3.588571429,2.428571429,5.36,0.741686747
30/05/2024,W04,163000,42,7.1,33.6,20.77,12.29,9.12,2,85,1,8.042857143,4.48,2.428571429,8.48,0.591718825
31/05/2024,W04,163000,42,7.9,38.6,22.88,15.06,7.01,0,78,1,8.214285714,4.825714286,2.142857143,7.82,0.658216783
01/06/2024,W04,163000,42,8.1,38,23.63,15.95,3.93,1,78,1,8.171428571,4.838571429,2.142857143,7.68,0.67498942
02/06/2024,W04,163000,42,9.4,32.2,23.58,18.47,2.14,2,53,0,8.114285714,4.795714286,2.285714286,5.11,0.783290925
03/06/2024,W04,163000,42,5.4,37.5,23.61,10.62,7.14,0,130,1,7.671428571,5.21,1.428571429,12.99,0.449809403
04/06/2024,W04,163000,42,6.7,34.3,23.55,13.15,7.11,2,106,1,7.642857143,5.632857143,1.285714286,10.4,0.558386412
05/06/2024,W04,163000,42,7.2,27.1,22.8,13.68,4.61,1,93,1,7.4,5.865714286,1.142857143,9.12,0.6
06/06/2024,W04,163000,42,9.9,29.7,23.41,19.31,4.89,1,41,0,7.8,5.261428571,1,4.1,0.82486117
07/06/2024,W04,163000,42,5.4,37.3,22.68,10.21,7.95,7,126,1,7.442857143,5.395714286,2,12.47,0.450176367
08/06/2024,W04,163000,42,7.8,32.7,21.25,13.81,3.89,2,75,1,7.4,5.39,2.142857143,7.44,0.649882353
09/06/2024,W04,163000,42,10.2,31.6,22.23,18.9,1.45,1,34,0,7.514285714,5.291428571,2,3.33,0.850202429
10/06/2024,W04,163000,42,6,28.5,20.73,10.37,8.03,3,105,1,7.6,5.418571429,2.428571429,10.36,0.500241196
11/06/2024,W04,163000,42,8.4,30.6,23.8,16.66,4.46,0,72,0,7.842857143,5.04,2.142857143,7.14,0.7
12/06/2024,W04,163000,42,7.3,24.2,22.66,13.78,3.88,1,90,1,7.857142857,4.935714286,2.142857143,8.88,0.608120035
13/06/2024,W04,163000,42,5.7,35.5,21.36,10.15,6.5,1,112,1,7.257142857,5.165714286,2.142857143,11.21,0.475187266
14/06/2024,W04,163000,42,9.4,28.1,24.13,18.9,5.05,3,52,0,7.828571429,4.751428571,1.571428571,5.23,0.783257356
15/06/2024,W04,163000,42,6.5,28.1,20.08,10.88,4.82,2,92,1,7.642857143,4.884285714,1.571428571,9.2,0.541832669
16/06/2024,W04,163000,42,6.8,39.6,22.86,12.95,5.69,2,100,1,7.157142857,5.49,1.714285714,9.91,0.566491689
17/06/2024,W04,163000,42,6.4,24.9,22.25,11.87,5.12,3,103,1,7.214285714,5.074285714,1.714285714,10.38,0.533483146
18/06/2024,W04,163000,42,6.2,36.5,22.35,11.55,5.01,0,110,1,6.9,5.152857143,1.714285714,10.8,0.516778523
19/06/2024,W04,163000,42,9.4,38.8,22.63,17.73,2.32,5,49,0,7.2,4.93,2.285714286,4.9,0.783473266
20/06/2024,W04,163000,42,9.1,37.8,20.05,15.2,4.54,2,50,0,7.685714286,4.65,2.428571429,4.85,0.758104738
21/06/2024,W04,163000,42,6.8,24.4,21.95,12.44,4.2,3,97,1,7.314285714,4.528571429,2.428571429,9.51,0.566742597
22/06/2024,W04,163000,42,7.1,31.8,23.85,14.11,4.35,1,97,1,7.4,4.461428571,2.285714286,9.74,0.591614256
23/06/2024,W04,163000,42,7,31.2,22.8,13.3,7.11,2,95,1,7.428571429,4.664285714,2.285714286,9.5,0.583333333
24/06/2024,W04,163000,42,6.8,26.3,21.68,12.29,4.6,2,94,1,7.485714286,4.59,2.142857143,9.39,0.566881919
25/06/2024,W04,163000,42,7.3,28.1,24.07,14.64,3.76,3,96,1,7.642857143,4.411428571,2.571428571,9.43,0.608226007
26/06/2024,W04,163000,42,6.5,36.5,23.84,12.91,6.41,0,109,1,7.228571429,4.995714286,1.857142857,10.93,0.541526846
27/06/2024,W04,163000,42,5.3,29.9,21.76,9.61,5.41,2,121,1,6.685714286,5.12,1.857142857,12.15,0.441636029
28/06/2024,W04,163000,42,6.3,34.1,23.99,12.59,5.11,2,114,1,6.614285714,5.25,1.714285714,11.4,0.524802001
01/01/2024,W05,221000,9,10.4,52.5,32.63,28.28,1.38,0,43,0,10.4,1.38,0,4.35,0.866687098
02/01/2024,W05,221000,9,11,50,30.36,27.83,3.99,0,25,0,10.7,2.685,0,2.53,0.916666667
03/01/2024,W05,221000,9,8.9,55.6,29.04,21.54,2.86,1,77,0,10.1,2.743333333,0.333333333,7.5,0.741735537
04/01/2024,W05,221000,9,12.2,48.2,28.87,29.35,1.87,0,0,0,10.625,2.525,0.25,-0.48,1.016626256
05/01/2024,W05,221000,9,11.9,45.5,32.48,32.21,1.58,0,4,0,10.88,2.336,0.2,0.27,0.991687192
06/01/2024,W05,221000,9,9.9,60.2,30.52,25.18,1.85,0,53,0,10.71666667,2.255,0.166666667,5.34,0.825032765
07/01/2024,W05,221000,9,12.4,50.4,29.4,30.38,0.08,0,0,0,10.95714286,1.944285714,0.142857143,-0.98,1.033333333
08/01/2024,W05,221000,9,10.8,44.4,30.33,27.3,1.72,1,30,0,11.01428571,1.992857143,0.285714286,3.03,0.900098912
09/01/2024,W05,221000,9,9.8,54.2,29,23.68,3.12,2,55,0,10.84285714,1.868571429,0.571428571,5.32,0.816551724
10/01/2024,W05,221000,9,11.5,57.5,27.53,26.38,1.28,0,13,0,11.21428571,1.642857143,0.428571429,1.15,0.958227388
11/01/2024,W05,221000,9,10.2,59.1,27.8,23.63,1.55,0,41,0,10.92857143,1.597142857,0.428571429,4.17,0.85
12/01/2024,W05,221000,9,11.2,53.8,31.02,28.95,1.24,0,22,0,10.82857143,1.548571429,0.428571429,2.07,0.933268859
13/01/2024,W05,221000,9,14.2,53.6,30.59,36.2,0,1,0,0,11.44285714,1.284285714,0.571428571,-5.61,1.183393266
14/01/2024,W05,221000,9,10.9,50.5,31.04,28.19,1.62,1,28,0,11.22857143,1.504285714,0.714285714,2.85,0.90818299
15/01/2024,W05,221000,9,10.4,45.2,31,26.87,6.77,0,42,0,11.17142857,2.225714286,0.571428571,4.13,0.866774194
16/01/2024,W05,221000,9,13.8,56.4,28.55,32.83,0,0,0,0,11.74285714,1.78,0.285714286,-4.28,1.149912434
17/01/2024,W05,221000,9,9.5,49,32.57,25.78,4.46,0,69,0,11.45714286,2.234285714,0.285714286,6.79,0.791525944
18/01/2024,W05,221000,9,14,58,27.06,31.57,0,0,0,0,12,2.012857143,0.285714286,-4.51,1.166666667
19/01/2024,W05,221000,9,10.9,48.1,27.13,24.64,1.33,0,26,0,11.95714286,2.025714286,0.285714286,2.49,0.908219683
20/01/2024,W05,221000,9,12.3,46.9,32.08,32.88,0.65,0,0,0,11.68571429,2.118571429,0.142857143,-0.8,1.024937656
21/01/2024,W05,221000,9,12.5,56.5,29.54,30.77,1.71,0,0,0,11.91428571,2.131428571,0,-1.23,1.041638456
22/01/2024,W05,221000,9,12.7,56.5,27.65,29.26,0,0,0,0,12.24285714,1.164285714,0,-1.61,1.058227848
23/01/2024,W05,221000,9,12,53.5,31.18,31.18,0.2,0,2,0,11.98571429,1.192857143,0,0,1
24/01/2024,W05,221000,9,8.3,46.3,28.28,19.56,3.76,0,88,1,11.81428571,1.092857143,0,8.72,0.69165488
25/01/2024,W05,221000,9,9.8,52.7,28.51,23.28,2.83,0,52,0,11.21428571,1.497142857,0,5.23,0.816555595
26/01/2024,W05,221000,9,9.4,58.7,29.52,23.12,3.9,1,65,0,11,1.864285714,0.142857143,6.4,0.783197832
27/01/2024,W05,221000,9,8.6,50.3,32.67,23.41,3,0,92,0,10.47142857,2.2,0.142857143,9.26,0.716559535
28/01/2024,W05,221000,9,11.9,52,28.87,28.63,2.55,0,3,0,10.38571429,2.32,0.142857143,0.24,0.991686872
29/01/2024,W05,221000,9,11.5,53.3,30.74,29.46,0.47,0,13,0,10.21428571,2.387142857,0.142857143,1.28,0.958360442
30/01/2024,W05,221000,9,9.3,53.1,28.94,22.43,2.43,0,66,0,9.828571429,2.705714286,0.142857143,6.51,0.775051831
31/01/2024,W05,221000,9,11.9,54.7,28.59,28.35,1.67,0,3,0,10.34285714,2.407142857,0.142857143,0.24,0.991605456
01/02/2024,W05,221000,9,10.1,51.3,30.72,25.86,4.01,0,49,0,10.38571429,2.575714286,0.142857143,4.86,0.841796875
02/02/2024,W05,221000,9,9.8,52.1,32.48,26.53,1.89,0,59,0,10.44285714,2.288571429,0,5.95,0.816810345
03/02/2024,W05,221000,9,12.8,57.3,28.02,29.89,0.3,1,0,0,11.04285714,1.902857143,0.142857143,-1.87,1.066738044
04/02/2024,W05,221000,9,8.9,47.4,27.51,20.4,3.74,1,73,0,10.61428571,2.072857143,0.285714286,7.11,0.741548528
05/02/2024,W05,221000,9,10.3,49.3,29.14,25.01,2.37,0,43,0,10.44285714,2.344285714,0.285714286,4.13,0.858270419
06/02/2024,W05,221000,9,11,47.6,28.28,25.92,1.32,0,25,0,10.68571429,2.185714286,0.285714286,2.36,0.916548798
07/02/2024,W05,221000,9,11.6,49.8,29.87,28.87,0.36,0,12,0,10.64285714,1.998571429,0.285714286,1,0.966521594
08/02/2024,W05,221000,9,8.9,56.1,28.92,21.45,3.8,3,76,0,10.47142857,1.968571429,0.714285714,7.47,0.741701245
09/02/2024,W05,221000,9,10.3,36,30.82,26.45,1.44,0,45,0,10.54285714,1.904285714,0.714285714,4.37,0.858208955
10/02/2024,W05,221000,9,12.9,47.4,30.47,32.76,2.07,0,0,0,10.55714286,2.157142857,0.571428571,-2.29,1.075155891
11/02/2024,W05,221000,9,13.9,52.9,30.35,35.16,0,1,0,0,11.27142857,1.622857143,0.571428571,-4.81,1.158484349
12/02/2024,W05,221000,9,11,53.1,27.45,25.16,1.23,0,22,0,11.37142857,1.46,0.571428571,2.29,0.916575592
13/02/2024,W05,221000,9,12.9,57.5,29.7,31.93,0,0,0,0,11.64285714,1.271428571,0.571428571,-2.23,1.075084175
14/02/2024,W05,221000,9,9.3,53.5,30.25,23.44,2.42,0,70,0,11.31428571,1.565714286,0.571428571,6.81,0.774876033
15/02/2024,W05,221000,9,10.6,55.2,30.95,27.34,1.94,1,36,0,11.55714286,1.3,0.285714286,3.61,0.883360258
16/02/2024,W05,221000,9,10.4,49.2,29.59,25.64,2.88,0,39,0,11.57142857,1.505714286,0.285714286,3.95,0.866508956
17/02/2024,W05,221000,9,10.8,51.8,31.53,28.38,1.19,0,32,0,11.27142857,1.38,0.285714286,3.15,0.900095147
18/02/2024,W05,221000,9,12.7,37.4,30.3,32.07,0,0,0,0,11.1,1.38,0.142857143,-1.77,1.058415842
19/02/2024,W05,221000,9,10.4,44.8,31.54,27.33,2.73,0,44,0,11.01428571,1.594285714,0.142857143,4.21,0.866518706
20/02/2024,W05,221000,9,8.8,49.2,31.41,23.03,3.24,0,85,0,10.42857143,2.057142857,0.142857143,8.38,0.733205985
21/02/2024,W05,221000,9,10,61.5,28.21,23.51,2.62,0,46,0,10.52857143,2.085714286,0.142857143,4.7,0.833392414
22/02/2024,W05,221000,9,12.3,53.9,26.87,27.54,0,0,0,0,10.77142857,1.808571429,0,-0.67,1.024934872
23/02/2024,W05,221000,9,11.2,55.2,28,26.13,1.47,0,20,0,10.88571429,1.607142857,0,1.87,0.933214286
24/02/2024,W05,221000,9,8.5,47.1,30.84,21.84,6.84,0,91,0,10.55714286,2.414285714,0,9,0.708171206
25/02/2024,W05,221000,9,11.5,42.7,32.76,31.39,6.87,0,15,0,10.38571429,3.395714286,0,1.37,0.958180708
26/02/2024,W05,221000,9,10.9,53,29,26.34,2.1,0,28,0,10.45714286,3.305714286,0,2.66,0.908275862
27/02/2024,W05,221000,9,12.2,58.3,30.56,31.07,0,0,0,0,10.94285714,2.842857143,0,-0.51,1.016688482
28/02/2024,W05,221000,9,10.3,59.2,28.23,24.23,4.34,1,42,0,10.98571429,3.088571429,0.142857143,4,0.858306766
29/02/2024,W05,221000,9,12,54.3,29.54,29.54,0.5,0,0,0,10.94285714,3.16,0.142857143,0,1
01/03/2024,W05,221000,9,8.8,50.9,28.25,20.72,3.03,1,77,0,10.6,3.382857143,0.285714286,7.53,0.733451327
02/03/2024,W05,221000,9,10.3,46.9,30.19,25.91,3.58,0,42,0,10.85714286,2.917142857,0.285714286,4.28,0.858231202
03/03/2024,W05,221000,9,13.5,63.8,29.82,33.55,1.15,1,0,0,11.14285714,2.1,0.428571429,-3.73,1.125083836
04/03/2024,W05,221000,9,9.5,55.4,28.65,22.68,3.29,0,61,0,10.94285714,2.27,0.428571429,5.97,0.791623037
05/03/2024,W05,221000,9,10.2,46.3,27.2,23.12,1.76,0,42,0,10.65714286,2.521428571,0.428571429,4.08,0.85
06/03/2024,W05,221000,9,13.1,53.7,32.56,35.54,0,0,0,0,11.05714286,1.901428571,0.285714286,-2.98,1.091523342
07/03/2024,W05,221000,9,11.3,42.1,29.01,27.32,0.65,0,16,0,10.95714286,1.922857143,0.285714286,1.69,0.941744226
08/03/2024,W05,221000,9,12.2,50.4,27.96,28.43,0.14,0,0,0,11.44285714,1.51,0.142857143,-0.47,1.016809728
09/03/2024,W05,221000,9,6.6,50.9,31.11,17.11,6.48,0,140,1,10.91428571,1.924285714,0.142857143,14,0.549983928
10/03/2024,W05,221000,9,11.6,46.3,30.67,29.65,0.43,1,11,0,10.64285714,1.821428571,0.142857143,1.02,0.966742745
11/03/2024,W05,221000,9,11.3,49,27.28,25.69,2.63,0,16,0,10.9,1.727142857,0.142857143,1.59,0.941715543
12/03/2024,W05,221000,9,10.3,49.7,31.83,27.32,1.53,0,47,0,10.91428571,1.694285714,0.142857143,4.51,0.858309771
13/03/2024,W05,221000,9,10.8,49.5,29.69,26.72,1.72,1,31,0,10.58571429,1.94,0.285714286,2.97,0.899966319
14/03/2024,W05,221000,9,12.1,41.6,27.4,27.63,0.79,1,0,0,10.7,1.96,0.428571429,-0.23,1.008394161
15/03/2024,W05,221000,9,10.6,56.6,30.02,26.52,2,0,35,0,10.47142857,2.225714286,0.428571429,3.5,0.883411059
16/03/2024,W05,221000,9,8.9,48.1,30.93,22.94,2.99,1,80,0,10.8,1.727142857,0.571428571,7.99,0.741674749
17/03/2024,W05,221000,9,15.6,47.6,32.5,42.25,0,0,0,0,11.37142857,1.665714286,0.428571429,-9.75,1.3
18/03/2024,W05,221000,9,11,51.4,29.69,27.22,4.14,0,24,0,11.32857143,1.881428571,0.428571429,2.47,0.916807006
19/03/2024,W05,221000,9,11,43.1,30.44,27.9,2.14,2,26,0,11.42857143,1.968571429,0.714285714,2.54,0.916557162
20/03/2024,W05,221000,9,9.7,47.3,32.69,26.42,2.26,0,64,0,11.27142857,2.045714286,0.571428571,6.27,0.808198226
21/03/2024,W05,221000,9,10.3,40.1,30.58,26.25,2.1,0,45,0,11.01428571,2.232857143,0.428571429,4.33,0.858404186
22/03/2024,W05,221000,9,11.5,48,32.13,30.79,1.41,0,14,0,11.14285714,2.148571429,0.428571429,1.34,0.958294429
23/03/2024,W05,221000,9,10.4,46.1,29.59,25.64,1.83,0,39,0,11.35714286,1.982857143,0.285714286,3.95,0.866508956
24/03/2024,W05,221000,9,13.3,54.2,32.73,36.28,0.78,0,0,0,11.02857143,2.094285714,0.285714286,-3.55,1.108463184
25/03/2024,W05,221000,9,11.8,50.2,28.65,28.17,2.42,0,5,0,11.14285714,1.848571429,0.285714286,0.48,0.983246073
26/03/2024,W05,221000,9,10.7,55.6,30.3,27.02,2.6,0,34,0,11.1,1.914285714,0,3.28,0.891749175
27/03/2024,W05,221000,9,10.2,56.2,27.83,23.66,2.18,0,41,0,11.17142857,1.902857143,0,4.17,0.850161696
28/03/2024,W05,221000,9,11.6,47.3,27.95,27.02,2.53,0,9,0,11.35714286,1.964285714,0,0.93,0.966726297
29/03/2024,W05,221000,9,11.4,54.2,29.29,27.83,0.49,1,14,0,11.34285714,1.832857143,0.142857143,1.46,0.950153636
30/03/2024,W05,221000,9,10.8,41.9,31.97,28.77,1.02,0,31,0,11.4,1.717142857,0.142857143,3.2,0.899906162
31/03/2024,W05,221000,9,11,40.6,31.86,29.2,3.55,1,26,0,11.07142857,2.112857143,0.285714286,2.66,0.91650973
01/04/2024,W05,221000,9,11.5,49.4,31.64,30.32,1.24,2,15,0,11.02857143,1.944285714,0.571428571,1.32,0.958280657
02/04/2024,W05,221000,9,9.4,48.7,28.49,22.32,2.42,0,62,0,10.84285714,1.918571429,0.571428571,6.17,0.783432783
03/04/2024,W05,221000,9,12.7,52.9,28.57,30.24,4.66,0,0,0,11.2,2.272857143,0.571428571,-1.67,1.058452923
04/04/2024,W05,221000,9,14,54.4,29.67,34.62,0,1,0,0,11.54285714,1.911428571,0.714285714,-4.95,1.166835187
05/04/2024,W05,221000,9,9.7,56.3,31.28,25.28,2.32,1,61,0,11.3,2.172857143,0.714285714,6,0.808184143
06/04/2024,W05,221000,9,9.5,51.2,28.75,22.76,2.08,1,61,0,11.11428571,2.324285714,0.857142857,5.99,0.791652174
07/04/2024,W05,221000,9,10,55.2,31.46,26.22,1.66,1,53,0,10.97142857,2.054285714,0.857142857,5.24,0.833439288
08/04/2024,W05,221000,9,10.8,53.2,29.36,26.42,1.64,2,30,0,10.87142857,2.111428571,0.857142857,2.94,0.89986376
09/04/2024,W05,221000,9,13.8,54.7,28.97,33.32,0,0,0,0,11.5,1.765714286,0.857142857,-4.35,1.150155333
10/04/2024,W05,221000,9,9.4,44.7,31.43,24.62,2.9,0,69,0,11.02857143,1.514285714,0.857142857,6.81,0.783328031
11/04/2024,W05,221000,9,10.2,55.7,29.95,25.46,4.63,0,45,0,10.48571429,2.175714286,0.714285714,4.49,0.850083472
12/04/2024,W05,221000,9,11.1,52.1,29.97,27.72,1.14,0,22,0,10.68571429,2.007142857,0.571428571,2.25,0.924924925
13/04/2024,W05,221000,9,12.9,48.7,27.94,30.04,0,2,0,0,11.17142857,1.71,0.714285714,-2.1,1.075161059
14/04/2024,W05,221000,9,8.6,54.3,30.01,21.51,5.85,0,87,0,10.97142857,2.308571429,0.571428571,8.5,0.71676108
15/04/2024,W05,221000,9,12.8,49.7,27.96,29.82,2.22,0,0,0,11.25714286,2.391428571,0.285714286,-1.86,1.066523605
16/04/2024,W05,221000,9,9.8,45.6,27.94,22.82,1.94,0,52,0,10.68571429,2.668571429,0.285714286,5.12,0.816750179
17/04/2024,W05,221000,9,15.2,59.2,30.73,38.92,0,1,0,0,11.51428571,2.254285714,0.428571429,-8.19,1.266514806
18/04/2024,W05,221000,9,10.8,55,30.64,27.58,1.01,1,30,0,11.6,1.737142857,0.571428571,3.06,0.900130548
19/04/2024,W05,221000,9,11.6,54,32.1,31.03,4.87,1,10,0,11.67142857,2.27,0.714285714,1.07,0.966666667
20/04/2024,W05,221000,9,8.2,47.7,28.54,19.5,3.18,0,90,1,11,2.724285714,0.428571429,9.04,0.683251577
21/04/2024,W05,221000,9,10.7,49.3,30.64,27.32,3.19,0,34,0,11.3,2.344285714,0.428571429,3.32,0.891644909
22/04/2024,W05,221000,9,9.6,46.8,26.85,21.48,1.95,1,53,0,10.84285714,2.305714286,0.571428571,5.37,0.8
23/04/2024,W05,221000,9,10.6,49.3,28.32,25.02,1.52,0,35,0,10.95714286,2.245714286,0.571428571,3.3,0.883474576
24/04/2024,W05,221000,9,13.7,47.3,27.23,31.09,0,3,0,0,10.74285714,2.245714286,0.857142857,-3.86,1.141755417
25/04/2024,W05,221000,9,6.9,49.8,29.99,17.24,4.9,2,128,1,10.18571429,2.801428571,1,12.75,0.574858286
26/04/2024,W05,221000,9,10,55.7,27.47,22.89,2.32,0,46,0,9.957142857,2.437142857,0.857142857,4.58,0.833272661
27/04/2024,W05,221000,9,10.7,44.1,27.3,24.34,1.22,1,31,0,10.31428571,2.157142857,1,2.96,0.891575092
28/04/2024,W05,221000,9,11.9,42.9,28.24,28,2.92,0,2,0,10.48571429,2.118571429,1,0.24,0.991501416
29/04/2024,W05,221000,9,11.9,59.7,28.01,27.78,0.18,1,4,0,10.81428571,1.865714286,1,0.23,0.991788647
30/04/2024,W05,221000,9,10.2,52.8,30.35,25.8,1.57,0,45,0,10.75714286,1.872857143,1,4.55,0.850082372
01/05/2024,W05,221000,9,10.8,48.8,30.62,27.56,2.91,0,32,0,10.34285714,2.288571429,0.571428571,3.06,0.900065317
02/05/2024,W05,221000,9,13,38.5,28.95,31.36,0,0,0,0,11.21428571,1.588571429,0.285714286,-2.41,1.083246978
03/05/2024,W05,221000,9,10.8,52.9,27.9,25.11,1.8,0,28,0,11.32857143,1.514285714,0.285714286,2.79,0.9
04/05/2024,W05,221000,9,11.5,46.2,31.66,30.34,0.4,0,14,0,11.44285714,1.397142857,0.142857143,1.32,0.958307012
05/05/2024,W05,221000,9,9.6,54.7,29.13,23.3,4.71,0,60,0,11.11428571,1.652857143,0.142857143,5.83,0.799862685
06/05/2024,W05,221000,9,13.9,47.7,29.16,33.78,0.18,0,0,0,11.4,1.652857143,0,-4.62,1.158436214
07/05/2024,W05,221000,9,9.6,47.2,28.97,23.18,5.4,0,57,0,11.31428571,2.2,0,5.79,0.800138074
08/05/2024,W05,221000,9,14.1,43.1,29.65,34.84,0.08,0,0,0,11.78571429,1.795714286,0,-5.19,1.175042159
09/05/2024,W05,221000,9,11.2,46.3,30.01,28.01,0.88,2,20,0,11.52857143,1.921428571,0.285714286,2,0.933355548
10/05/2024,W05,221000,9,12.4,56.1,28.33,29.27,1.61,1,0,0,11.75714286,1.894285714,0.428571429,-0.94,1.033180374
11/05/2024,W05,221000,9,10.3,47.8,32.14,27.59,2.08,0,47,0,11.58571429,2.134285714,0.428571429,4.55,0.858431861
12/05/2024,W05,221000,9,10,42.3,26.93,22.44,2.97,0,45,0,11.64285714,1.885714286,0.428571429,4.49,0.833271444
13/05/2024,W05,221000,9,8.9,45.4,27.33,20.27,5.41,1,71,0,10.92857143,2.632857143,0.571428571,7.06,0.741675814
14/05/2024,W05,221000,9,11,50,30.25,27.73,1.01,1,27,0,11.12857143,2.005714286,0.714285714,2.52,0.916694215
15/05/2024,W05,221000,9,10.5,44.5,29.15,25.51,1.76,0,36,0,10.61428571,2.245714286,0.714285714,3.64,0.875128645
16/05/2024,W05,221000,9,11.5,50,27.42,26.28,1.25,0,12,0,10.65714286,2.298571429,0.428571429,1.14,0.958424508
17/05/2024,W05,221000,9,12.2,49.2,32.29,32.83,0.43,0,0,0,10.62857143,2.13,0.285714286,-0.54,1.016723444
18/05/2024,W05,221000,9,10.1,44.9,31.55,26.55,2.16,0,50,0,10.6,2.141428571,0.285714286,5,0.841521395
19/05/2024,W05,221000,9,9.5,53.1,30.34,24.02,3.82,0,65,0,10.52857143,2.262857143,0.285714286,6.32,0.791694133
20/05/2024,W05,221000,9,10.9,50.2,30.13,27.37,1.55,0,29,0,10.81428571,1.711428571,0.142857143,2.76,0.908396947
21/05/2024,W05,221000,9,10.6,53.3,32.6,28.8,2.47,0,40,0,10.75714286,1.92,0,3.8,0.883435583
22/05/2024,W05,221000,9,10.1,51.4,29.75,25.04,1.6,0,49,0,10.7,1.897142857,0,4.71,0.841680672
23/05/2024,W05,221000,9,10.7,62.7,27.36,24.4,1.6,0,30,0,10.58571429,1.947142857,0,2.96,0.891812865
24/05/2024,W05,221000,9,11.5,43.8,32.12,30.78,0.96,1,14,0,10.48571429,2.022857143,0.142857143,1.34,0.958281445
25/05/2024,W05,221000,9,12.3,43.6,31.03,31.81,0.78,0,0,0,10.8,1.825714286,0.142857143,-0.78,1.025136964
26/05/2024,W05,221000,9,12.6,48.6,31.3,32.87,0,0,0,0,11.24285714,1.28,0.142857143,-1.57,1.050159744
27/05/2024,W05,221000,9,9.9,50.9,26.89,22.18,2.09,1,48,0,11.1,1.357142857,0.285714286,4.71,0.824841949
28/05/2024,W05,221000,9,11.1,47.6,30.98,28.66,1.62,1,25,0,11.17142857,1.235714286,0.428571429,2.32,0.925112976
29/05/2024,W05,221000,9,10.8,44.5,31.48,28.33,1,0,33,0,11.27142857,1.15,0.428571429,3.15,0.899936468
30/05/2024,W05,221000,9,9.9,40.9,28.67,23.65,3.38,0,51,0,11.15714286,1.404285714,0.428571429,5.02,0.824904081
31/05/2024,W05,221000,9,10.6,47.3,30.57,27,1.15,1,36,0,11.02857143,1.431428571,0.428571429,3.57,0.883218842
01/06/2024,W05,221000,9,11.7,53.9,31.82,31.02,3.1,0,10,0,10.94285714,1.762857143,0.428571429,0.8,0.97485858
02/06/2024,W05,221000,9,8.7,60.6,26.99,19.57,3.1,1,75,0,10.38571429,2.205714286,0.571428571,7.42,0.725083364
03/06/2024,W05,221000,9,10,58.3,32.68,27.23,4.79,1,55,0,10.4,2.591428571,0.571428571,5.45,0.833231334
04/06/2024,W05,221000,9,11.4,57.8,27.07,25.72,6.01,0,15,0,10.44285714,3.218571429,0.428571429,1.35,0.950129294
05/06/2024,W05,221000,9,7.9,56.9,28.26,18.6,3.92,0,96,1,10.02857143,3.635714286,0.428571429,9.66,0.658174098
06/06/2024,W05,221000,9,10.1,45.9,29.05,24.45,1.94,1,47,0,10.05714286,3.43,0.571428571,4.6,0.841652324
07/06/2024,W05,221000,9,10.2,43.1,27.73,23.57,1.48,0,41,0,10,3.477142857,0.428571429,4.16,0.849981969
08/06/2024,W05,221000,9,9.1,57.1,29.17,22.12,2.42,1,71,0,9.628571429,3.38,0.571428571,7.05,0.758313336
09/06/2024,W05,221000,9,9.6,53.7,27.86,22.29,2.16,0,57,0,9.757142857,3.245714286,0.428571429,5.57,0.800071788
10/06/2024,W05,221000,9,14.9,46.7,29.31,36.39,0,1,0,0,10.45714286,2.561428571,0.428571429,-7.08,1.241555783
11/06/2024,W05,221000,9,7.9,48.1,30.64,20.17,4.13,0,106,1,9.957142857,2.292857143,0.428571429,10.47,0.658289817
12/06/2024,W05,221000,9,9.5,53.7,27.43,21.72,2.08,0,57,0,10.18571429,2.03,0.428571429,5.71,0.791833759
13/06/2024,W05,221000,9,11.1,53.5,30.5,28.21,1.16,0,22,0,10.32857143,1.918571429,0.285714286,2.29,0.924918033
14/06/2024,W05,221000,9,12.1,45.3,27.25,27.48,3.31,2,0,0,10.6,2.18,0.571428571,-0.23,1.008440367
15/06/2024,W05,221000,9,13.1,52,29.59,32.3,0,0,0,0,11.17142857,1.834285714,0.428571429,-2.71,1.091584995
16/06/2024,W05,221000,9,13.7,57.6,29.71,33.92,2.14,1,0,0,11.75714286,1.831428571,0.571428571,-4.21,1.14170313
17/06/2024,W05,221000,9,11.5,50.8,28.85,27.65,2.46,1,13,0,11.27142857,2.182857143,0.571428571,1.2,0.958405546
